id,title,desc,date,source,url,category
14,Zendmoney Tetapkan Tarif Tetap untuk Kiriman Uang dari LN, Zendmoney akan mulai mentapkan tarif tetap (,2020-04-16 14:05:00,Gatra.com,https://www.gatra.com/detail/news/475757/ekonomi/zendmoney-tetapkan-tarif-tetap-untuk-kiriman-uang-dari-ln,Ekonomi
15,Omnibus Law Diharap Jadi Solusi Pencari Kerja akibat Corona,Direktur Eksekutif Lembaga Ekonomi Mahasiswa Islam (LEMI) Pengurus Besar Himpunan Mahasiswa Islam (PB HMI) Arven Marta  mengatakan Omnibus Law Rancangan UndangUndang Cipta Kerja (RUU Ciptaker) yang kini tengah bergulir di Badan Legislasi Dewan Perwakilan Rakyat (Baleg DPR) dapat menyederhanakan regulasi yang selama ini menjadi penghalang investasi di Indonesia.,2020-04-16 10:22:00,Gatra.com,https://www.gatra.com/detail/news/475742/ekonomi/omnibus-law-diharap-jadi-solusi-pencari-kerja-akibat-corona,Ekonomi
16,Pemkab Malaka Hapus Retribusi Pedagang Pasar, Pemerintah Kabupaten (Pemkab) Malaka Nusa Tenggara Timur (NTT) menghapus retribusi untuk para pedagang pasar selama masa pandemi virus corona atau Covid19. Keputusan ini dilakukan setelah rapat bersama dengan instansi terkait dan tim pengendalian lintas sektor Covid19 untuk terkait dampak ekonomi di balik pandemi Covid19.,2020-04-15 18:26:00,Gatra.com,https://www.gatra.com/detail/news/475652/ekonomi/pemkab-malaka-hapus-retribusi-pedagang-pasar,Ekonomi
17,Siap Terapkan PSBB Cimahi Geser APBD Sebesar Rp 644 Miliar,Kota Cimahi terus melengkapi sejumlah  persiapan menyambut rencana pemberlakuan Pembatasan Sosial Berskala Besar (PSBB) seBandung Raya pada 22 April 2020 mendatang. Salah satu yang dilakukan adalah menyiapkan anggaran sebesar Rp 644 miliar untuk penanganan wabah Covid19.,2020-04-15 19:27:00,Gatra.com,https://www.gatra.com/detail/news/475666/ekonomi/siap-terapkan-psbb-cimahi-geser-apbd-sebesar-rp-644-miliar,Ekonomi
18,Modalku Beri Kredit Arus Kas Faskes BPJS Hingga Rp2 Miliar,Sebagai bentuk dukungan terhadap peningkatan pelayanan kesehatan masyarakat di Indonesia dengan menciptakan arus kas yang lancar di fasilitas kesehatan (Faskes) PT Mitrausaha Indonesia Grup (Modalku) akan menyediakan fasilitas pinjaman kepada Faskes yang sudah menjadi mitra Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan hingga sebesar Rp2 Miliar.,2020-04-15 09:18:00,Gatra.com,https://www.gatra.com/detail/news/475579/ekonomi/modalku-beri-kredit-arus-kas-faskes-bpjs-hingga-rp2-miliar,Ekonomi
19,TNI Polri di Padang Dirikan Dapur Umum Covid-19 , TNI dan Polri di Kota Padang Sumatra Barat (Sumbar) mendirikan dapur umum untuk membantu masyarakat ekonomi menengah ke bawah yang terdampak pandemi Corona. ,2020-04-14 23:15:00,Gatra.com,https://www.gatra.com/detail/news/475555/ekonomi/tni-polri-di-padang-dirikan-dapur-umum-covid-19-,Ekonomi
20,Pemkab Sumba Barat Siapkan Beras untuk Warga Terdampak COVID,Pemerintah Kabupaten Sumba Barat telah menyiapkan beras sebanyak 100 ton untuk dibagikan kepada masyarakat miskin yang terdampak penyebaran COVID 19.,2020-04-15 11:05:00,Gatra.com,https://www.gatra.com/detail/news/475582/ekonomi/pemkab-sumba-barat-siapkan-beras-untuk-warga-terdampak-covid,Ekonomi
21,Ekosistem Digital Berubah Sandiaga Minta Startup Berbenah,Kondisi ekonomi dunia pasca pandemi global covid19 tak bakal sama lagi dengan sebelumnya tak terkecuali dunia usaha startup. ,2020-04-15 13:07:00,Gatra.com,https://www.gatra.com/detail/news/475604/ekonomi/ekosistem-digital-berubah-sandiaga-minta-startup-berbenah,Ekonomi
22,Banyak Industri Perikanan Tutup Nelayan Ikut Menderita, Pandemi Covid19 turut berdampak pada nelayan di Kota Tegal Jawa Tengah. Banyaknya industri perikanan yang setop beroperasi membuat harga ikan anjlok dan berpengaruh pada pendapatan nelayan.,2020-04-15 15:09:00,Gatra.com,https://www.gatra.com/detail/news/475612/ekonomi/banyak-industri-perikanan-tutup-nelayan-ikut-menderita,Ekonomi
23,Penanganan Covid-19 Tak Ganggu Kegiatan Fisik Sarolangun, Wakil Bupati Kabupaten Sarolangun Provinsi Jambi H Hillalatil Badri mengatakan anggaran penanganan pendemi Covid19 yang terjadi saat ini tidak mengganggu anggaran kegiatan fisik pada APBD setempat. Oleh karena itu kegiatan fisik di Kabupaten Sarolangun akan tetap berjalan sebagaimana mestinya.,2020-04-15 14:27:00,Gatra.com,https://www.gatra.com/detail/news/475584/ekonomi/penanganan-covid-19-tak-ganggu-kegiatan-fisik-sarolangun,Ekonomi
24,Efektivitas Dana Stimulus Tergantung Juknis, Peneliti Kebijakan Fiskal Center For Indonesian Taxation Analysis (CITA) Dwinda Rahman mengatakan ada beberapa tantangan utama efektivitas dana stimulus terkait validasi data mekanisme penyaluran dan pengawasan dana pascapemerintah pusat menerbitkan Perppu PP Keppres dan Perpres perubahan APBN terkait stimulus ekonomi dalam menghadapi Covid19.,2020-04-15 19:43:00,Gatra.com,https://www.gatra.com/detail/news/475665/ekonomi/efektivitas-dana-stimulus-tergantung-juknis,Ekonomi
25,TAPD Karanganyar Mulai Bahas Realokasi Belanja, Tim Anggaran Pemerintah Daerah (TAPD) Kabupaten Karangagnyar Jawa Tengah membahas khusus realokasi belanja bersumber APBD 2020 selama AprilJuni. Sejumlah kegiatan bakal di,2020-04-15 14:51:00,Gatra.com,https://www.gatra.com/detail/news/475611/ekonomi/tapd-karanganyar-mulai-bahas-realokasi-belanja,Ekonomi
26,Terus Bertambah 2.187 Pekerja di Karanganyar Dirumahkan, Jumlah pekerja diputus hubungan kerjanya atau PHK maupun dirumahkan di Karanganyar Jawa Tengah terus bertambah. Dinas Perdagangan Tenaga Kerja Koperasi dan UMKM setempat terus menghimpun data mereka yang akan diusulkan memperoleh Kartu Prakerja (KPK).,2020-04-15 15:42:00,Gatra.com,https://www.gatra.com/detail/news/475617/ekonomi/terus-bertambah-2187-pekerja-di-karanganyar-dirumahkan,Ekonomi
27,Premi Prudential Life Tahun 2019 Tembus 25 Triliun, Pendapatan premi PT Prudential Life Assurance (Prudential Indonesia) tembus Rp25 triliun. Kinerja ini didukung oleh pertumbuhan solid sebesar 15% dari premi saluran distribusi bisnis baru yakni agensi dan bancassurance.,2020-04-15 08:43:00,Gatra.com,https://www.gatra.com/detail/news/475577/ekonomi/premi-prudential-life-tahun-2019-tembus-25-triliun,Ekonomi
28,Harga Gula di Siak Meroket Tembus Rp20 Ribu per Kg, Harga gula pasir yang dijual pedagang eceran di Kabupaten Siak Riau kini sudah mencapai Rp20 ribu per kilogram. Pemicunya adalah pasokan stok mulai berkurang.,2020-04-14 18:41:00,Gatra.com,https://www.gatra.com/detail/news/475508/ekonomi/harga-gula-di-siak-meroket-tembus-rp20-ribu-per-kg,Ekonomi
29,Bupati Bandung Barat Sepakat Tunda Utang ke PT SMI,Bupati Bandung Barat Aa Umbara Sutisna sepakat untuk menangguhkan pinjaman Rp.285 miliar  dari dari PT Sarana Multi Infrastruktur (Persero) atau PT SMI yang digunakan untuk proyek infrastruktur jalan di wilayah selatan menyusul merebaknya pandemi COVID19. ,2020-04-14 19:33:00,Gatra.com,https://www.gatra.com/detail/news/475483/ekonomi/bupati-bandung-barat-sepakat-tunda-utang-ke-pt-smi,Ekonomi
30,Meski Pandemi Covid 19 Petani OKI Panen Raya,Meski pendemi covid 19 petani di kabupaten Ogan Komering Ilir (OKI) Sumsel melaksanakan panen raya. Tidak kurang dari 26.633 hektar (ha) lahan akan siap panen pada April ini.,2020-04-14 19:58:00,Gatra.com,https://www.gatra.com/detail/news/475526/ekonomi/meski-pandemi-covid-19-petani-oki-panen-raya,Ekonomi
31,BI Upayakan Kerjasama Repo Line dengan Bank Sentral di Eropa,Bank Indonesia (BI) tengah melakukan koordinasi dengan bank sentral di berbagai negara di Eropa untuk menjalin kerjasama ,2020-04-14 19:07:00,Gatra.com,https://www.gatra.com/detail/news/475518/ekonomi/bi-upayakan-kerjasama-repo-line-dengan-bank-sentral-di-eropa,Ekonomi
32,Disperindag Siak Jamin Stok Gas Melon Aman di Tengah Corona, Dinas Perdagangan dan Perindustrian (Disperindag) Kabupaten Siak Riau memastikan ketersediaan gas Elpiji 3 kilogram (melon) atau gas bersubsidi aman di tengah wabah virus Corona (Covid19) menghantui daerah setempat.,2020-04-14 20:33:00,Gatra.com,https://www.gatra.com/detail/news/475534/ekonomi/disperindag-siak-jamin-stok-gas-melon-aman-di-tengah-corona,Ekonomi
33,Di Tengah Pandemi Fenomen Mudik Diprediksi Tetap Tinggi, Meski ditengah Wabah Pandemi Covid19 di Indonesia Peneliti Kependudukan LIPI Rusli Cahyadi menilai fenomena Mudik masyarakat tanah air tetap akan terjadi. Karena menurut Rusli Mudik sudah menjadi fenomena sosiokultural yang tidak terpengaruh oleh faktor lain.,2020-04-14 20:34:00,Gatra.com,https://www.gatra.com/detail/news/475492/ekonomi/di-tengah-pandemi-fenomen-mudik-diprediksi-tetap-tinggi,Ekonomi
34,PSBB Bikin Sektor Perhotelan Riau Kalang Kabut,"
",2020-04-14 16:17:00,Gatra.com,https://www.gatra.com/detail/news/475479/ekonomi/psbb-bikin-sektor-perhotelan-riau-kalang-kabut,Ekonomi
35,Corona Melanda 20 Ribu Wisman Batal Berwisata ke Lombok,Merebaknya virus Covid19 membuyarkan berbagai agenda wisata di Lombok yang sedari awal sudah dijadwalkan. Salah satunya pembatalan 9 kapal pesiar yang akan mengunjungi Lombok sejak Maret hingga April 2020.,2020-04-14 21:46:00,Gatra.com,https://www.gatra.com/detail/news/475547/ekonomi/corona-melanda-20-ribu-wisman-batal-berwisata-ke-lombok,Ekonomi
36,Pemkab Banyumas Sediakan Kuota 165 Ribu Kartu Prakerja, Pemerintah Kabupaten (Pemkab) Banyumas Jawa Tengah mulai membuka pendaftaran kartu prakerja untuk masyarakat di Banyumas. Kuota yang disediakan untuk 165 ribu warga yang dirumahkan mengalami pemutusan hubungan kerja (PHK) atau pencari kerja.,2020-04-14 18:50:00,Gatra.com,https://www.gatra.com/detail/news/475513/ekonomi/pemkab-banyumas-sediakan-kuota-165-ribu-kartu-prakerja,Ekonomi
37,Layani Pelanggan Dirumah MMKSI Operasikan Hotline ,PT Mitsubishi Motors Krama Yudha Sales Indonesia (MMKSI) kembali mengoperasikan layanan Mitsubishi Motors Customer Care lewat layanan 24 jam call center hotline 08041300300.,2020-04-14 20:51:00,Gatra.com,https://www.gatra.com/detail/news/475537/ekonomi/layani-pelanggan-dirumah-mmksi-operasikan-hotline-,Ekonomi
38,BI Tahan Suku Bunga Acuan Tetap di 45%,Bank Indonesia (BI) memutuskan untuk tetap menahan suku bunga acuan atau BI 7 Days Repo Rates (BI7DRR) di level 45 persen. ,2020-04-14 16:18:00,Gatra.com,https://www.gatra.com/detail/news/475485/ekonomi/bi-tahan-suku-bunga-acuan-tetap-di-45,Ekonomi
39,Corona Ekspor Ikan Jateng Justru Meningkat 18.9 Persen, Pandemi Covid19 atau Virus Corona nyatanya tidak berpengaruh pada sektor perikanan di Jawa Tengah. Buktinya di tengah pandemi ini ekspor ikan dari Jawa Tengah justru melonjak hingga 18.9 persen.,2020-04-14 16:44:00,Gatra.com,https://www.gatra.com/detail/news/475487/ekonomi/corona-ekspor-ikan-jateng-justru-meningkat-189-persen,Ekonomi
40,Di Sragen Paket Sembako Polda Jateng Menyasar Kaum Marginal,Jajaran Polda Jawa Tengah bersama forkopimda Kabupaten Sragen membagikan paket sembako ke pedagang dan buruh di Pasar Bunder Sragen Rabu pagi (154). Pasar Bunder merupakan salah satu lokasi sasaran pembagian paket tersebut dari total 1.570 titik di Jawa Tengah.,2020-04-15 16:50:00,Gatra.com,https://www.gatra.com/detail/news/475627/ekonomi/di-sragen-paket-sembako-polda-jateng-menyasar-kaum-marginal,Ekonomi
41,Ekonomi ASEAN Diprediksi Tumbuh 1% Akibat Covid-19,Presiden Joko Widodo (Jokowi) meminta negaranegara yang tergabung dalam ASEAN untuk melawan pandemi Covid19. Menurutnya pandemi ini telah memukul ekonomi dunia bahkan diprediksi akan tumbuh hanya sekitar satu persen tahun ini di kawasan ASEAN.,2020-04-14 15:43:00,Gatra.com,https://www.gatra.com/detail/news/475478/ekonomi/ekonomi-asean-diprediksi-tumbuh-1-akibat-covid-19,Ekonomi
42,Okupansi KA Lokal Anjlok PT KAI Daop 4 Tutup 8 Rute, Tak hanya menggerus okupansi kereta api jarak jauh pandemi Corona juga mengakibatkan okupansi penumpang harian pada kereta api lokal di PT KAI Daop 4 Semarang anjlok hingga 90 persen.,2020-04-14 17:48:00,Gatra.com,https://www.gatra.com/detail/news/475501/ekonomi/okupansi-ka-lokal-anjlok-pt-kai-daop-4-tutup-8-rute,Ekonomi
43,BI Prediksi Resesi Ekonomi Dunia akan Terjadi di Triwulan II,Gubernur Bank Indonesia (BI) Perry Warjiyo menilai resesi ekonomi dunia akan terjadi pada Triwulan II dan Triwulan III 2020. Hal itu dikarenakan permintaan dan proses produksi yang terus mengalami penurunan.,2020-04-14 18:01:00,Gatra.com,https://www.gatra.com/detail/news/475503/ekonomi/bi-prediksi-resesi-ekonomi-dunia-akan-terjadi-di-triwulan-ii,Ekonomi
44,Jaga Stabilitas Moneter dan Likuiditas BI Tempuh 4 Langkah ,Selain mempertahankan suku bunga acuan atau BI 7 Days Repo Rates (BI7DRR) di level 45 persen Bank Indonesia (BI) juga akan menempuh empat kebijakan berikut untuk menjaga stabilitas moneter dan tingkat likuiditas nasional.,2020-04-14 17:02:00,Gatra.com,https://www.gatra.com/detail/news/475494/ekonomi/jaga-stabilitas-moneter-dan-likuiditas-bi-tempuh-4-langkah-,Ekonomi
45,Pemprov Jatim Buka Layanan Pendampingan Kartu Pra Kerja,Program Kartu Pra Kerja resmi diluncurkan bagi pegawai korban PHK (Pemutusan Hubungan Kerja). Pemerintah Provinsi (Pemprov) Jawa Timur menyatakan akan membantu para korban PHK berupa pendampingan pendaftaran program tersebut.,2020-04-13 22:52:00,Gatra.com,https://www.gatra.com/detail/news/475416/ekonomi/pemprov-jatim-buka-layanan-pendampingan-kartu-pra-kerja,Ekonomi
46,LKPJ Siak Dilaporkan Melaui Video Conference ini Rinciannya,Bupati Siak Alfedri menyampaikan Laporan Keterangan Pertanggungjawaban (LKPJ) Tahun 2019 dan Ranperda Rencana Detail Tata Ruang (RDTR) Kawasan Perkotaan Siak Sri Indrapura Tahun ,2020-04-13 23:18:00,Gatra.com,https://www.gatra.com/detail/news/475420/ekonomi/lkpj-siak-dilaporkan-melaui-video-conference-ini-rinciannya,Ekonomi
47,Warga Cari Kerja atau Kena PHK Diminta Daftar Kartu Prakerja,Masyarakat yang sedang melalui proses pencarian kerja atau terkena PHK (Pemutusan Hubungan Kerja) diminta segera melakukan pendaftaran kartu prakerja. Pasalnya saat ini banyak pekerja yang terkena PHK pada masa pandemi covid19.,2020-04-14 15:53:00,Gatra.com,https://www.gatra.com/detail/news/475480/ekonomi/warga-cari-kerja-atau-kena-phk-diminta-daftar-kartu-prakerja,Ekonomi
48,Gubernur Bali akan Kumpulkan Pemilik Hotel agar Tiadakan PHK,Gubernur Bali Wayan Koster mengatakan akan segera mengumpulkan para pemilik hotel untuk meminta agar tidak melakukan pemutusan hubungan kerja (PKH) terhadap karyawan meski saat ini kondisinya sangat sulit akibat wabah ,2020-04-13 23:14:00,Gatra.com,https://www.gatra.com/detail/news/475399/ekonomi/gubernur-bali-akan-kumpulkan-pemilik-hotel-agar-tiadakan-phk,Ekonomi
49,Pandemi Corona Nasib Perajin Gula Terjerat Tengkulak,Pendemi Covid19 berdampak ke berbagai sektor salah satunya ke nelayan ikan yang juga berprofesi sebagai penderes gula di Cilacap Jawa Tengah. Ikan kini tak laku dan menyebabkan satusatunya pendapatan adalah gula.,2020-04-14 06:42:00,Gatra.com,https://www.gatra.com/detail/news/475433/ekonomi/pandemi-corona-nasib-perajin-gula-terjerat-tengkulak,Ekonomi
50,Baleg dan Pemerintah Kebut Bahas Omnibus Law,Pembahasan Rancangan Undangundang (RUU) Omnibus Law tentang Cipta Kerja dikebut di tengah wabah Covid19. Siang ini (1404) Badan Legislasi DPR akan mengadakan Rapat Kerja dengan 11 menteri yang dilakukan secara terbatas. Menurut Ketua Baleg DPR RI Supratman Andi Agtas agenda rapat kerja yaitu mendengarkan penjelasan pemerintah atas RUU Cipta Kerja.,2020-04-14 11:02:00,Gatra.com,https://www.gatra.com/detail/news/475443/ekonomi/baleg-dan-pemerintah-kebut-bahas-omnibus-law,Ekonomi
51,Banyak Warga Bercocok Tanam di Rumah Pupuk Kandang Laris, Di tengah wabah Covid19 yang mengharuskan sebagian masyarakat untuk bekerja dari rumah atau ,2020-04-14 13:54:00,Gatra.com,https://www.gatra.com/detail/news/475465/ekonomi/banyak-warga-bercocok-tanam-di-rumah-pupuk-kandang-laris,Ekonomi
52,Pandemi Covid-19 Petani Cilacap Bantu 93 Ton Beras, Petani di Kabupaten Cilacap Jawa Tengah menyumbangkan sebanyak 9.345 kilogram beras untuk masyarakat Kabupaten Cilacap pada masa pandemi Covid19 ini.,2020-04-14 15:39:00,Gatra.com,https://www.gatra.com/detail/news/475474/ekonomi/pandemi-covid-19-petani-cilacap-bantu-93-ton-beras,Ekonomi
53,Buruh Bangun Solidaritas dengan Pemerintah soal Omnibus Law,Ketua Umum Serikat Pekerja Transportasi Jalan Raya (SPTJR) Noak Banjarnahor meminta agar buruh membangun solidaritas bersama pemerintah dan pengusaha dalam menghadapi situasi di tengah pandemi virus corona ini. Salah satunya dengan tidak menolak keberadaan Omnibus Law Rancangan UndangUndang Cipta Kerja (RUU Ciptaker) yang kini tengah dibahas Pemerintah dan DPR.,2020-04-14 06:37:00,Gatra.com,https://www.gatra.com/detail/news/475437/ekonomi/buruh-bangun-solidaritas-dengan-pemerintah-soal-omnibus-law,Ekonomi
54,DPR Minta Bank Mandiri dan BRI Bebaskan Bunga UMKM,Anggota Komisi XI DPR Kamrussamad meminta BRI dan Direksi Bank Mandiri memberikan pembebasan bunga dan meminjam pembayaran pokok pinjaman untuk Usaha Mikro Kecil dan Menengah (UMKM). ,2020-04-14 13:05:00,Gatra.com,https://www.gatra.com/detail/news/475449/ekonomi/dpr-minta-bank-mandiri-dan-bri-bebaskan-bunga-umkm,Ekonomi
55,Bisnis Basis Kesehatan Jangan Ambil Untung di Tengah Pandemi,Banyak perusahaan berbasis kesehatan atau perorangan memanfaatkan situasi pandemi Covid19 dengan sengaja menjual alat pelindung diri (APD) tenaga kesehatan. Menjual pun dengan harga cukup mahal bahkan terbatas.,2020-04-16 14:40:00,Gatra.com,https://www.gatra.com/detail/news/475767/ekonomi/bisnis-basis-kesehatan-jangan-ambil-untung-di-tengah-pandemi,Ekonomi
56,Dampak Covid-19 Sejumlah Hotel di Solo Tutup,Sejumlah Hotel di kota Solo tercatat tutup pasca wabah Covid19 yang terjadi di Indonesia. Dampak dari penutupan para karyawan terpaksa dirumahkan. Tercatat ada 12 hotel yang tutup dalam kisaran waktu satu bulan terakhir. Hampir kesemuanya merupakan hotelhotel kategori besar.,2020-04-13 17:44:00,Gatra.com,https://www.gatra.com/detail/news/475362/ekonomi/dampak-covid-19-sejumlah-hotel-di-solo-tutup,Ekonomi
57,Bupati TTS Imbau Korban PHK Ikut Program Kartu Pra Kerja,Warga masyarakat Kabupaten Timor Tengah Selatan (TTS) yang menjadi korban PHK akibat dampak penyebaran Covid19 didorong untuk  memanfaatkan program kartu pra kerja. Selain akan diberikan bantuan biaya masyarakat yang masuk program tersebut akan diberikan pelatihan guna meningkatkan skill.,2020-04-13 18:18:00,Gatra.com,https://www.gatra.com/detail/news/475358/ekonomi/bupati-tts-imbau-korban-phk-ikut-program-kartu-pra-kerja,Ekonomi
58,Berikut Upaya Pemkab Pati Cegah Kelangkaan Pangan, Pemerintah Kabupaten (Pemkab) Pati dalam waktu dekat bakal menggelar operasi pasar. Hal ini dilangsungkan lantaran tingginya harga gula pasir yang mencapai Rp19.000 per kilogram di pasaran semenjak pandemi Covid19.,2020-04-13 18:46:00,Gatra.com,https://www.gatra.com/detail/news/475375/ekonomi/berikut-upaya-pemkab-pati-cegah-kelangkaan-pangan,Ekonomi
59,UKM Lesu Konsumsi Gas Melon Karanganyar Menurun,"
",2020-04-13 20:07:00,Gatra.com,https://www.gatra.com/detail/news/475323/ekonomi/ukm-lesu-konsumsi-gas-melon-karanganyar-menurun,Ekonomi
60,Inovasi Desa Melawan Virus Corona ,"
							",2020-04-13 22:13:00,Gatra.com,https://www.gatra.com/detail/news/475403/ekonomi/inovasi-desa-melawan-virus-corona-,Ekonomi
61,Ekspor Ikan Jambi  Meningkat di Tengah Wabah Corona, Di tengah mewabahnya Coronavirus Diseases 2019 (Covid19) yang disebut mengguncang perekonomian dunia ternyata tak mengganggu kegiatan ekspor perikanan dari Jambi ke Singapura. Justru disebut kian meningkat. Hal ini diketahui berdasarkan data yang disampaikan BKIPM Jambi.,2020-04-13 19:58:00,Gatra.com,https://www.gatra.com/detail/news/475382/ekonomi/ekspor-ikan-jambi--meningkat-di-tengah-wabah-corona,Ekonomi
